articleId,departmentNo
581298005,3527
581298008,3527
581363001,3527
581831016,8768
581979001,5848
582011001,5868
582011010,5832
582077002,1779
582216001,1636
582239002,8397
582245001,1543
582256002,8397
582480004,4242
582480013,4242
582480027,4242
582535001,4212
582659001,2033
582700001,7987
582894001,7988
582902001,7988
583059002,8310
583060001,4242
583534002,1676
583534009,1676
583534010,1676
583534011,1676
583534015,1676
583976001,1344
584298001,5777
584298009,5777
584298017,5777
584298019,5777
584298026,5777
584298028,5777
584298032,5777
584298035,5777
584298037,5777
584449002,1522
584510003,1543
584631017,7188
584631018,7188
584631021,7188
584631030,7188
584631054,7188
584631056,7188
584631058,7188
584631061,7188
584631063,7188
584633002,4242
584928001,1201
584973001,5828
584992003,1201
585000001,1201
585094002,1641
585123002,1676
585130003,4242
585130004,4242
585158001,4242
585158003,4242
585158008,4242
585260008,6561
585355001,5673
585480001,3710
585480002,3710
585480003,3710
585556003,5858
585806007,5832
586207004,1212
586218005,1338
586240005,1919
586273002,4242
586307004,8316
586336006,5882
586591001,2031
586661001,8756
586955001,3527
586955032,3527
587026023,5878
587137009,1338
587228002,4242
587229001,4242
587229004,4242
587264001,1722
587278007,1640
587524001,3040
587677003,1772
587748004,1610
588131001,1666
588184013,6515
588299001,5962
588515007,8755
588515009,8755
588588010,4242
588659002,8755
588689001,1710
588689013,1710
588771001,1310
588771002,1310
588893001,3946
589017001,3710
589017003,3710
589222001,1772
589222005,1772
589268002,3529
589268003,3529
589372001,1647
589440002,3710
589549015,5673
589549018,5673
589556001,5673
589556007,5673
589556013,5673
589599001,4242
589599002,4242
589599004,4242
589599010,4242
589599027,4242
589599031,4242
589599033,4242
589599036,4242
589599042,4242
589599045,4242
589599047,4242
589641001,1343
589722004,1647
589722005,1647
589722008,1647
589748001,3509
589764001,1338
589764005,1338
589764007,1338
589764008,1338
589808001,4242
589818007,5673
589825001,4242
589871002,3030
589924003,1636
589924004,1636
589924010,1636
589924011,1636
590071009,2032
590071011,2032
590489005,1926
590517002,3710
590560001,1334
590734007,8717
590916002,1640
590928001,4242
590928011,4242
590928013,4242
590928019,4242
590928020,4242
590928022,4242
590928023,4242
590929001,4242
591088001,1640
591094002,1640
591334003,3708
591334014,1646
591334017,3708
591334019,3708
591334020,1646
591334023,3708
591334029,3708
591334032,3708
591334035,3708
591334037,3708
591334039,3708
591421001,5686
591466018,5828
591466030,5828
591466033,5828
591466046,5828
591466048,5828
591548002,4221
591631011,5828
592174001,1676
592180001,1510
592180003,1510
592235006,7917
592286002,1647
592291001,1647
592304002,5848
593254001,8956
593434004,6515
593808005,3528
593829001,5868
593829002,5868
593829007,5868
593929002,1641
594161006,3040
594177004,6515
594264003,1747
594264008,1747
594264010,1747
594264012,1747
594264014,1747
594264016,1747
594541003,8768
594541020,8768
594542003,8768
594543020,8768
594543024,8768
594569001,1666
594581041,7648
594630001,4344
594756001,6565
594834002,1636
594834007,1636
594834010,1636
594834018,1636
594978001,8888
594978004,8888
594978005,8888
594978007,8888
594978027,8888
594978029,8888
594987002,1336
594987014,1334
594987016,1334
594987022,1336
594997002,4242
595080001,1647
595080002,1647
595248001,5878
595558005,7648
595573004,3828
595612002,6281
595696018,1745
595696021,1745
595696025,1745
595696030,1745
595696031,1745
595697020,1745
595697021,1745
595697022,1745
595729001,1640
595773002,3608
595841002,1919
595928005,1745
595987008,7917
595989001,7668
596106001,1666
596119001,1522
596311001,3409
596400002,5868
596400007,5832
596400009,5832
596400010,5868
596400021,5832
596517002,1660
596793001,1422
596877005,3705
596934001,1201
596956002,6545
597377001,3030
597424001,1338
597506004,1334
597524003,8768
597639007,5673
597745001,1344
597745002,1344
597763001,1344
597891002,1773
597891007,1773
597918001,8310
598232001,5962
598423001,5961
598515003,1334
598515016,1334
598515020,1334
598515022,1336
598515028,1336
598515031,1336
598755001,5832
598755003,5832
598755011,5832
598755015,5832
598755030,5832
598770003,1640
598795016,1640
598797001,1640
598805001,1640
598806001,1640
598806002,1640
598806011,1640
598811005,1640
598859001,1717
598859009,1717
599374001,3946
599489001,1772
599502009,1717
599502013,1717
599502014,1717
599580001,4242
599580012,4242
599580014,4242
599580017,4242
599580020,4242
599580024,4242
599580026,4242
599580027,4242
599580028,4242
599580038,4242
599580041,4242
599580042,4242
599580044,4242
599580046,4242
599580047,4242
599580049,4242
599580052,4242
599580055,4242
599580061,4242
599580067,4242
599580068,4242
599580072,4242
599580074,4242
599580083,4242
599580086,4242
599716003,3040
599718001,1410
599718002,1410
599718004,1410
599718009,1410
599718015,1410
599718037,1410
599719001,1410
599719003,1410
599719004,1410
599719005,1410
599719021,1410
599719023,1410
599719038,1410
599719051,1410
599742004,3528
599742007,3528
599742008,3528
599832002,1920
599945006,5283
600380003,4242
600791001,1686
600886001,4242
600886004,4242
600886009,4242
600886011,4242
600886014,4242
600886022,4242
600932001,8396
601128003,1660
601281001,5262
601465004,1339
601465006,1339
601636002,3030
601691004,5878
601781002,1640
602673007,5262
602896001,1926
603145001,3937
603145014,3937
603367001,3209
603401002,1338
603582001,1723
603582003,1723
603582011,1723
603584008,1723
603584018,1723
603584019,1723
603584020,1723
603584021,1723
603585003,1723
603861005,5687
604015001,1244
604655007,3709
604826001,6561
604988001,9989
604988002,9989
605094001,3937
605094028,3937
605106001,3937
605106002,3937
605106006,3937
605106010,3937
605690001,4242
605690003,4242
605690004,4242
605777001,8316
605842001,9986
605939004,1414
605966002,2032
605970005,3709
606023004,1636
606107001,2032
606311001,1722
606522001,1666
606679001,3937
606711001,3528
606711003,3528
606711005,3528
606800001,1926
606800002,1926
607030008,4242
607154001,1414
607224001,5777
607310005,1772
607347004,7616
607347005,7616
607347006,7616
607347007,7616
607347010,7616
607347012,7616
607347017,7616
607390001,1644
607392002,1543
607427003,1522
607427005,1522
607511001,4211
607534010,1322
607550001,8812
607705003,1545
607833003,1543
607834002,1543
607834003,1543
607834004,1543
607834007,1543
607834018,1543
607983001,1410
608007015,1666
608013006,1313
608013008,1313
608016002,1926
608028001,1926
608069005,7932
608069011,7932
608155001,1649
608210007,1909
608210011,1909
608213003,1909
608375001,8717
608438002,8956
608458002,1676
608769002,1212
608776002,3611
608776003,3611
608776010,3611
608776016,3611
608776020,3611
608776021,3611
608776024,3611
608776025,3611
608941001,6515
608945008,5832
608945019,5832
609182001,6281
609301001,1334
609355014,5960
609483027,8558
609511001,1201
609598002,1543
609598006,1543
609650002,1666
609650008,1666
609719001,4242
609837004,3209
610053001,4242
610075007,8956
610107001,4343
610182001,4242
610184002,4242
610274008,1646
610543011,1666
610603001,1686
610623001,4211
610665001,3710
610729002,8316
610730007,1515
610730016,1515
610744006,1646
610744007,1646
610744009,1646
610776001,1676
610776002,1676
610776006,1676
610776007,1676
610776010,1676
610776018,1676
610776020,1676
610776022,1676
610776023,1676
610776024,1676
610776026,1676
610776028,1676
610776032,1676
610776033,1676
610776037,1676
610776039,1676
610776040,1676
610776041,1676
610776042,1676
610776065,1676
610776068,1676
610776071,1676
610776072,1676
610776073,1676
610776074,1676
610776082,1676
610776083,1676
610776085,1676
610776103,1676
610842001,4242
611020008,5672
611020013,5672
611020016,5672
611020023,5672
611020024,5672
611024001,1676
611144031,7618
611145018,7618
611151001,1722
611181001,1636
611221003,1636
611221005,1636
611221009,1636
611221010,1636
611235001,1676
611235002,1676
611378001,8310
611415001,1338
611415005,1338
611415007,1338
611415011,1338
611415013,1338
611415024,1338
611415026,1338
611415029,1338
611415034,1338
611415037,1338
611415038,1338
611522006,7930
611584007,1644
611635003,3209
611815001,1666
611815007,1666
611906001,1343
612004001,4242
612132001,1743
612358004,1338
612455003,5672
612455006,5672
612481001,1723
612481002,1723
612481004,1723
612481007,1723
612719001,3945
612730001,1745
612800009,1515
612800010,1515
612800016,1515
612891003,1666
612891008,1666
612935009,1666
612935010,1666
612988002,1338
613084001,1338
613246001,1722
613246004,1722
613246006,1722
613279003,1747
613456001,1636
613459001,1636
613459003,1636
613459017,1636
613459018,1636
613460001,1636
613497003,3709
613497008,3709
613666003,1710
613826002,1244
613942011,1676
613993001,4242
614426002,1909
614460008,5828
614496001,1338
614496002,1338
614622018,5960
614622019,5960
614626001,2080
614644001,1649
614655001,2080
614688001,1510
614848001,1334
614854001,1334
614854005,1336
614854008,1334
614854011,1334
614854013,1336
614854014,1336
614857003,1334
614857004,1334
615021016,1636
615021021,1636
615021022,1636
615021023,1636
615054004,1636
615085004,1636
615092002,1636
615141001,1636
615141002,1636
615141003,1636
615141007,1636
615141010,1636
615372004,3209
615434002,5962
615566001,1747
615697002,2080
615726003,3948
615934004,4242
615936002,4242
615939001,4242
615941001,4242
615959001,1772
615970003,1747
615970004,1747
615970006,1747
615986003,4242
616049008,4343
616049014,4343
616070002,1201
616086008,4242
616088002,4242
616088013,4242
616126001,6512
616130002,6512
616201009,1641
616540001,4344
616598013,5672
616598025,5672
616632001,1722
616635001,8888
616708006,1334
616711005,1949
616733001,1949
616835005,1522
616849012,1522
616869002,3944
616920001,1334
616920002,1334
616977003,4312
616988001,4312
617081002,4322
617091002,4322
617169011,1636
617249010,5658
617249026,5658
617279003,8397
617280001,8397
617281001,8397
617322003,1919
617322013,1919
617386004,7618
617472001,7618
617534004,1660
617534007,1660
617534014,1660
617534015,1660
617534016,1660
617534018,1660
617534019,1660
617645001,1745
617700001,1244
617781002,1652
617857002,1338
617919009,1322
617919017,1322
618180001,1745
618287007,1313
618287008,1313
618287009,1313
618287010,1313
618287018,1313
618319001,5777
618319018,5777
618329005,5777
618398015,7618
618399005,7618
618538001,8917
618650001,4344
618749001,1912
618784002,1636
618800001,1522
618800006,1522
618800007,1522
618899001,1643
618899007,3932
618942006,1636
619081001,3710
619199001,6561
619229008,6561
619234001,3529
619234004,3529
619234005,3529
619235001,3529
619235002,3529
619455003,4090
619464003,1636
619464009,1636
619506001,8396
619538001,6546
619561018,5828
619561021,5828
619561025,5828
619580001,1723
619580008,1723
619884001,1717
619884018,1717
619884019,1717
619884020,1717
620081001,1636
620081006,1636
620081007,1636
620081010,1636
620083005,1636
620168002,1543
620168003,1543
620188001,1636
620208002,7920
620208008,7920
620208027,7920
620208053,7920
620216017,7920
620216034,7920
620223001,1948
620316003,5882
620377001,1919
620423013,7920
620425001,4343
620425003,4343
620425015,4343
620533001,7956
620625003,1515
620928001,5832
620928003,5832
620945002,4242
620945003,4242
620951001,1722
620951002,1722
620963002,4242
620963003,4242
620963004,4242
620981002,1640
621086002,4920
621336002,3080
621381001,1747
621381009,1747
621381011,1747
621381012,1747
621381014,1747
621381016,1747
621381019,1747
621381021,1747
621525003,5848
621530001,1941
621735016,5767
621757003,4242
621759001,4242
621759002,4242
621760001,4242
621760008,4242
621780004,3527
621829001,1310
621915005,3527
622094001,1338
622094002,1338
622162001,1676
622192002,1926
622238004,1640
622238007,1640
622238014,1640
622238018,1640
622240001,1640
622284001,4242
622295001,1422
622314001,1522
622314011,1522
622314012,1522
622370001,5883
622600002,4242
622617002,8310
622743001,8310
622743004,8310
622744002,8310
622745001,8310
622879007,8748
622955001,3529
622958003,3828
622961001,3529
622961003,3529
622962001,3929
622963001,3529
622963003,3929
622963008,3529
622963013,3529
622964001,3929
622964005,3929
622966014,3828
622968001,3929
622969001,3529
622972012,8768
622981018,8756
623012002,8757
623012010,8757
623059003,1338
623115001,3929
623277005,7613
623284003,7617
