articleId,productCode,prodName,graphicalAppearanceName,colourGroupName
458543005,458543,Lazer Razer Push Up,Solid,White
458543009,458543,Lazer Razer Push Up,Solid,Black
458882004,458882,Gardenia Shirt (1),All over pattern,Black
458924002,458924,Pablo round neck,Solid,Black
458924011,458924,Pablo round neck,Solid,Pink
458924013,458924,Pablo round neck,Solid,Dark Blue
458924016,458924,Pablo round neck,Solid,Beige
458925003,458925,Javier,Solid,Light Orange
459428001,459428,Jerry Hood,Solid,Black
461327006,461327,Rollerneck Charlie TVP,Melange,Grey
461327008,461327,Rollerneck Charlie TVP,Melange,Light Beige
462435021,462435,6P Tanktopbody pack,Solid,Dark Blue
463970010,463970,Greta Hipster Ch. (Poppy) L 3p,Solid,Black
463970031,463970,Greta Hipster Ch. (Poppy) L 3p,Solid,Dark Red
464277014,464277,Greta Shortie (Daisy Mid) 3p,Solid,Dark Grey
464297007,464297,Greta Thong Mynta Low 3p,Placement print,Black
464297021,464297,Greta Thong Mynta Low 3p,Solid,Dark Grey
464297030,464297,Greta Thong Mynta Low 3p,Solid,Dark Red
464297033,464297,Greta Thong Mynta Low 3p,All over pattern,Black
464454011,464454,TANJA SKIRT,All over pattern,Light Pink
464679010,464679,Kim 2p padded BIG,Melange,Dark Grey
464679012,464679,Kim 2p padded BIG,Melange,Dark Grey
464908002,464908,Liza Thong Low (Malva) 3pk,Solid,Black
464908037,464908,Liza Thong Low (Malva) 3pk,Solid,Dark Blue
464927008,464927,Ivory Ch. braz. Low Acacia 3pk,Contrast,Dark Grey
464927018,464927,Ivory Ch. braz. Low Acacia 3pk,Solid,Light Orange
465655010,465655,Ginger Thong Maple Low 3p,Solid,Black
465655016,465655,Ginger Thong Maple Low 3p,Solid,Black
465655019,465655,Ginger Thong Maple Low 3p,Solid,Black
465655022,465655,Ginger Thong Maple Low 3p,Solid,Dark Blue
465655024,465655,Ginger Thong Maple Low 3p,Solid,Light Pink
467738002,467738,Aiden Belt,Solid,Black
468480002,468480,Mom Shorts,Denim,Grey
468480015,468480,Mom Shorts,Denim,Light Blue
468480031,468480,Vintage H.W Shorts,Denim,Black
469021001,469021,Harry Herringbone,Melange,Dark Grey
469039019,469039,Henrik ballerina,Solid,Black
469039032,469039,Henrik ballerina,Melange,Grey
469039035,469039,Henrik ballerina,Solid,Dark Blue
469137001,469137,Juan lace strap top,Solid,Black
469137015,469137,Juan lace strap top,Solid,Green
469137016,469137,Juan lace strap top,All over pattern,Black
469137017,469137,Juan lace strap top,Solid,Dark Blue
469137018,469137,Juan lace strap top,Solid,Dark Orange
469562002,469562,Skinny denim (1),Denim,Blue
469562006,469562,Skinny denim (1),Denim,Black
469562013,469562,Skinny denim (1),Denim,Grey
469562048,469562,Skinny denim (1),Denim,Dark Blue
469562068,469562,Skinny denim (1),Denim,Black
469658009,469658,Spice Girl 3pk hipster,Contrast,Black
470111002,470111,MC Gyda blouse,Solid,Black
470167001,470167,Coski Conscious Scarf,Melange,Light Grey
470167002,470167,Scarf Coski Conscious,Melange,Dark Grey
470636064,470636,Ivy jumpsuit W,All over pattern,Dark Purple
470789001,470789,OP Brazilian 2p Low (Acacia),Solid,Black
470789016,470789,2p OP Brazilian Low (Acacia),Solid,Dark Orange
470789018,470789,2p OP Brazilian Low (Acacia),All over pattern,Black
470789019,470789,OP Brazilian 2p Low (Acacia),Solid,Light Beige
470789028,470789,OP Brazilian 2p Low (Acacia),All over pattern,Black
470789030,470789,OP Brazilian 2p Low (Acacia),Solid,Yellowish Brown
470985003,470985,Vaughan sneaker,Solid,White
470985009,470985,Vaughan sneaker,Solid,Light Yellow
470985010,470985,Vaughan sneaker,Solid,Orange
471566006,471566,OL STAFFAN PQ loafer,Solid,Dark Red
471714005,471714,Roy Shorts,Solid,Black
471714014,471714,Roy Shorts,Solid,Dark Blue
471714036,471714,Roy Shorts,Solid,Greenish Khaki
472755002,472755,Ben runner gloves,Solid,Black
473507001,473507,Lindsay shopper,Solid,Black
473954006,473954,OP Cheeky hipster 2p,Solid,Black
473954008,473954,OP Cheeky hipster 2p,Solid,Black
473954013,473954,OP Cheeky hipster 2p,Solid,Light Beige
473954014,473954,OP Cheeky hipster 2p,Solid,Yellowish Brown
473954015,473954,OP Cheeky hipster 2p,Solid,Yellowish Brown
474123015,474123,Mona top,Solid,Beige
474461006,474461,EVERT SHORTS,All over pattern,Dark Blue
474461035,474461,Evert Slim Shorts,All over pattern,Light Beige
474471001,474471,Jones 5-pkt Slim Shorts,Solid,Black
474471010,474471,JONES 5-PKT SHORTS,Solid,Dark Grey
475791004,475791,Pontus Espadrill.,Stripe,Dark Blue
475791006,475791,Pontus Espadrill.,Solid,Black
475791010,475791,Pontus Espadrill.,Solid,Grey
475791011,475791,Pontus Espadrill,Solid,Dark Blue
475791012,475791,Pontus Espadrill.,Solid,White
475791030,475791,Pontus Espadrill.,Solid,Greenish Khaki
475791038,475791,Pontus Espadrill.,Solid,Dark Blue
476315024,476315,Fav polo solid,Solid,Black
476315028,476315,Fav polo solid,Solid,Dark Blue
476583019,476583,Madeleine cropped,Stripe,Red
477507001,477507,Trisha tee dress(1),Solid,Black
477507009,477507,Trisha tee dress(1),Melange,Grey
478298005,478298,2p jersey headband,Solid,Black
478549001,478549,Eagel PU Pants Slim RW,Treatment,Black
478549008,478549,Eagel PU Pants Slim RW,Treatment,Dark Red
478646001,478646,Basic Gigi necklace,Solid,Gold
478646002,478646,Basic Gigi necklace,Solid,Silver
478992010,478992,Jones Denim Slim Shorts,Denim,Light Grey
478992012,478992,Jones Denim Slim Shorts,Denim,Black
479167001,479167,Stevie strapless superpush,Solid,Light Beige
479167002,479167,Stevie strapless superpush,Solid,Black
479227012,479227,Stacy,Stripe,Dark Green
480093001,480093,Box 3p Tights 40 den,Solid,Black
480304005,480304,Ross Heat,Placement print,Turquoise
481110017,481110,Marigold SP Andes^,Solid,Black
481245003,481245,Tove SP Andes,Solid,Dark Blue
481781004,481781,Malin sunglasses,Solid,Black
482207016,482207,Missy elliot long shirt,Solid,Black
483633004,483633,Webra,Solid,Pink
484205004,484205,Jacket Core,Denim,Black
484205010,484205,Jacket Core,Denim,Light Pink
484398001,484398,SUPREME tights,Solid,Black
484398005,484398,SUPREME tights,Placement print,Black
484398071,484398,SUPREME tights,Melange,Grey
485176004,485176,Tikki Pull-on TRS,Solid,Black
485176007,485176,Tikki Pull-on TRS,Solid,Dark Blue
485240007,485240,Watch Planck Leather,Solid,Yellowish Brown
485537037,485537,TP Valter pj SB,Placement print,Grey
485551005,485551,Trosa onezie SB,Stripe,Light Green
485973003,485973,Nilsson Top,Treatment,Grey
485973011,485973,Nilsson Top,Treatment,White
486639003,486639,Jackie brief 2pk HR LS,Solid,Black
486782002,486782,Ivory Bikini Mid (Calla)3p,Contrast,Dark Grey
486782004,486782,Ivory Bikini Mid (Calla)3p,Dot,Black
487050028,487050,TP Axel 5-p anklesock SB,Stripe,Grey
487050041,487050,TP Axel 5-p anklesock SB,Stripe,Dark Blue
487207002,487207,Bob sport 5-p midshaft SB,Mixed solid/pattern,Grey
487207010,487207,Bob sport midshaft SB 5-p,Colour blocking,Grey
487207019,487207,Bob sport midshaft SB 5-p,Colour blocking,Dark Blue
487722001,487722,Charlotte Body Push Melbourne,Solid,Black
487722005,487722,Charlotte Body Push Melbourne,Solid,Pink
487722008,487722,Charlotte Body Push Melbourne,Solid,Dark Red
487750034,487750,LARISSA hood,Other structure,Dark Red
487827007,487827,Super soft,Denim,Blue
487827009,487827,Skinny H.W,Denim,Blue
487827014,487827,Skinny H.W,Denim,Light Blue
487827024,487827,Skinny H.W,Denim,Dark Blue
488012027,488012,TP Axel 5-p anklesock BB,Stripe,Dark Blue
488016008,488016,TP Weekday 7-p anklesock BB,Colour blocking,Dark Blue
488546001,488546,Sienna biker,Solid,Black
488546008,488546,Sienna biker,Solid,Red
488561003,488561,Teddy jogger.,Chambray,Dark Blue
488561021,488561,Teddy jogger.,Chambray,Black
488561023,488561,Teddy jogger.,Chambray,Dark Beige
488561032,488561,Teddy jogger.,Chambray,Dark Blue
488564006,488564,Plexi plizze,Solid,Pink
488614012,488614,Ellen Hipster Ch. Poppy 3p,Melange,Dark Grey
488697004,488697,Nohar Sneaker,Solid,Light Beige
489217006,489217,Carolina Boot,Solid,Dark Red
489435002,489435,Riri sandalina,Solid,Black
489435014,489435,Riri sandalina,Solid,Light Pink
490113011,490113,Lola Denim Shorts,Solid,Blue
490113016,490113,Lola Denim Shorts,Solid,Black
490176001,490176,Daiquiri Pull- On TRS,Solid,Black
490176002,490176,Daiquiri Pull- On TRS,Solid,Greenish Khaki
490176004,490176,Daiquiri Pull- On TRS,Solid,Light Pink
490176012,490176,Daiquiri,Solid,Beige
490436001,490436,Alice Lace Bandeau 2p,Solid,White
490473012,490473,Basic 5p Shaftless,All over pattern,Dark Blue
490676002,490676,Joe chinos,Solid,Dark Blue
490793015,490793,Boulevard tee,Front print,Light Orange
490794012,490794,Zebra sweater,Placement print,Black
491532007,491532,S/S Polo Harley,Solid,Green
491912002,491912,Kennedy (1),Solid,Dark Blue
491912014,491912,Kennedy (1),Solid,Dark Beige
491913003,491913,Heath,Solid,Dark Blue
492171004,492171,Straight Mezzo (1),Denim,Black
492244014,492244,The Rebounder tie tanga,Solid,Dark Grey
492245010,492245,The Rebounder Padded Triangle,Solid,Dark Red
492245014,492245,The Rebounder Padded Triangle,Solid,Dark Grey
492567002,492567,ANKI moulded halterneck,Stripe,White
492892001,492892,Adhesive push bra,Solid,Black
492892002,492892,Adhesive push bra,Solid,Light Beige
492897001,492897,Alba Push-Up Biker HW FS,Solid,Black
492897002,492897,Alba Push-Up Biker HW FS,Solid,Light Beige
493103040,493103,Basic tights 2-pack,Solid,Light Pink
493438027,493438,Leo seamless t-shirt (1),Melange,Black
493826001,493826,EDWARD,Solid,Black
493995001,493995,Manacor,Solid,Black
494030019,494030,Tika,Solid,Light Pink
494094001,494094,Flipflop solid,Solid,Black
494691001,494691,Skinny HW Ankle Phoenix 14.99,Denim,White
494910002,494910,Napoli,Solid,Pink
495030002,495030,5pk invisble sock,Solid,Black
495418003,495418,Tove Hipster Ch. Pet. Mid,Solid,Dark Blue
495573004,495573,Majken strapless balconette,Solid,Black
495573018,495573,Majken strapless balconette,Solid,Beige
495573019,495573,Majken strapless balconette,Solid,Dark Red
495685001,495685,Rollerneck Blenheim TVP,Solid,Black
495685003,495685,Rollerneck Blenheim TVP,Melange,Black
495685006,495685,Rollerneck Blenheim TVP,Melange,Dark Blue
495733002,495733,CA Mark Flanel TVP,Check,Dark Blue
496111009,496111,Devon basic sweater,Dot,Dark Grey
496111017,496111,Devon basic sweater,Dot,Black
496111018,496111,Devon basic sweater,Melange,Light Grey
496111019,496111,Devon basic sweater,Melange,Grey
496111020,496111,Devon basic sweater,Solid,Dark Red
496111033,496111,Devon basic sweater,Stripe,Light Pink
496111034,496111,Devon basic sweater,Dot,Light Grey
496159009,496159,Poppins pompom beanie (1),Solid,Dark Blue
496735008,496735,Ellen Push (Melbourne) 2p,Solid,Dark Grey
496762004,496762,Summer strap dress,Solid,Black
496762020,496762,Summer strap dress,All over pattern,Dark Blue
496762022,496762,SUMMER STRAP DRESS_09-090,Stripe,Black
496923005,496923,Kenzy Denim Dungaree,Solid,Blue
497224002,497224,SB Matt board shorts,Colour blocking,Dark Blue
497513001,497513,SPEED Twiggy paddedsoftbra,Solid,Black
497640002,497640,D. Kurt Denim (1),Denim,Black
497642004,497642,Espen puffer,Solid,Black
497787004,497787,Pat ls shirting,Solid,Dark Blue
498738016,498738,SUPREME FANCY TIGHTS,Colour blocking,Black
498779009,498779,Sheba maxi dress,All over pattern,Black
499334001,499334,Braces Basic 3-clip,Solid,Black
499807005,499807,Cool Bridget sunglasses,Solid,Dark Purple
501323006,501323,Thomas paperbag,Solid,White
501323008,501323,Thomas paperbag wide,Stripe,Black
501396001,501396,CS Rosie,Solid,Light Pink
501509003,501509,Christmas Fun,Application/3D,Dark Blue
501616007,501616,FRAME Easy Iron,Solid,White
501616008,501616,FRAME Easy Iron,Dot,White
501616009,501616,FRAME Easy Iron,Solid,Black
501616012,501616,FRAME Easy Iron,Dot,Dark Blue
501616068,501616,FRAME Easy Iron,Solid,Greenish Khaki
501619006,501619,Victory voile shirt,Solid,White
501619018,501619,Victory voile shirt,Chambray,Blue
501619019,501619,Victory voile shirt,Solid,White
501620026,501620,BORIS SS SHIRT,Stripe,Dark Blue
501620032,501620,BORIS,All over pattern,White
501620035,501620,BORIS,Stripe,White
501620037,501620,BORIS,All over pattern,Black
501620038,501620,BORIS SS,All over pattern,Yellowish Brown
501620040,501620,BORIS SS,All over pattern,Black
501722004,501722,Arthur slim fit shirt,Solid,White
501722030,501722,FREDRIK SLIM STRETCH SHIRT,All over pattern,Black
501820001,501820,SIRPA,Solid,Black
501820002,501820,SIRPA,Melange,Black
501820003,501820,SIRPA,Melange,Dark Red
501820004,501820,SIRPA,Melange,Yellow
501820006,501820,SIRPA,Melange,Light Beige
501820007,501820,SIRPA,Melange,Red
501820008,501820,SIRPA,Solid,Dark Green
501820021,501820,SIRPA,Solid,Dark Blue
501820025,501820,SIRPA,Solid,Yellow
501820043,501820,SIRPA,Solid,Red
501820044,501820,SIRPA,Melange,Dark Blue
501820045,501820,SIRPA,Solid,Light Pink
501914002,501914,TITAN shell ski jkt,Solid,Black
502186011,502186,Tuck cropped sweater,Solid,Dark Red
502186012,502186,Tuck cropped sweater,Solid,Dark Turquoise
502186013,502186,Tuck cropped sweater,Melange,Grey
502224001,502224,Duffy,Solid,Black
502224007,502224,Duffy,Solid,Yellowish Brown
502522001,502522,Marc dress,Solid,Black
502660001,502660,Bernard 5 pack,Solid,White
502869002,502869,Odette velvet shorts C,Solid,Dark Green
502869003,502869,Odette velvet shorts C,Solid,Light Orange
503095005,503095,Martin,Solid,Black
503862001,503862,Hawaii trs,Solid,Dark Blue
504113024,504113,Zoo,Solid,Black
504152001,504152,Friend,Solid,Black
504152012,504152,Friend,Melange,Black
504154003,504154,Lady Di,Melange,Light Grey
504154015,504154,Lady Di,Melange,Green
504154018,504154,Lady Di,Melange,Light Beige
504154019,504154,Lady Di,Solid,Black
504154020,504154,Lady Di,Melange,Grey
504154021,504154,Lady Di,Melange,Dark Red
504154027,504154,Lady Di,Solid,Off White
504155001,504155,Kirsten,Melange,Light Grey
504155011,504155,Kirsten,Melange,Dark Red
504155012,504155,Kirsten,Solid,Light Pink
504155018,504155,Kirsten,Solid,Dark Blue
504155020,504155,Kirsten,Solid,Blue
504196001,504196,Cosmo maxi,Melange,Grey
504196002,504196,Cosmo maxi,Solid,Green
504658004,504658,Birkir canvas (1),Solid,Dark Blue
505083002,505083,Ronalda long shirt,Check,Dark Blue
505091002,505091,Cannon top,Solid,Light Orange
505507005,505507,SLIM BASIC 5PKT 79,Denim,Blue
505507006,505507,SLIM BASIC 5PKT 79,Denim,Dark Blue
505507011,505507,SLIM BASIC 5PKT 79,Denim,Blue
505512001,505512,Anthony solid,Melange,Black
505561002,505561,Crew,Solid,Black
505882006,505882,Kelly Strapless (Sofia) 2pk,Solid,Light Beige
506098006,506098,Liza Push Melbourne 2pk,Solid,White
506098007,506098,Liza Push Melbourne 2pk,Solid,Light Beige
506098016,506098,Liza Push Melbourne 2pk,Solid,White
506110001,506110,Coated Leggings,Other structure,Black
506166058,506166,HM+ Maja  SS tee,All over pattern,Black
506321009,506321,Simone Denim TRS,Solid,Black
507431033,507431,Wet Tee,Treatment,Black
507431035,507431,Wet tee,Treatment,Beige
507706003,507706,PLUTO WINTER TIGHTS,Solid,Black
507834004,507834,Iggy knit,Solid,Grey
507883009,507883,Ellen Thong (Malva) L 3pk,Solid,Black
507883015,507883,Ellen Thong (Malva) L 3pk,All over pattern,Light Grey
507883018,507883,Ellen Thong (Malva) L 3pk,Melange,Dark Grey
507909001,507909,Rebecca or Delphine shirt,Solid,White
507909003,507909,Rebecca or Delphine shirt,Solid,Black
507909004,507909,Rebecca,Stripe,Light Blue
507909007,507909,Rebecca,Stripe,Light Pink
507909008,507909,Rebecca,All over pattern,Light Blue
507909015,507909,Rebecca,All over pattern,Light Blue
507909017,507909,Rebecca,All over pattern,White
507909022,507909,Rebecca,Stripe,Light Blue
507909024,507909,Rebecca,Solid,Light Blue
507909027,507909,Rebecca,All over pattern,Light Blue
507910001,507910,Isabella,Solid,White
507910002,507910,Isabella,Stripe,Light Blue
507910004,507910,Isabella,Solid,Black
507910027,507910,Isabella,All over pattern,Blue
507987001,507987,Stina scarf,Solid,Black
508184008,508184,Irma SL print (K),Front print,Light Orange
508184019,508184,Irma SL-set print (J),Front print,Light Blue
508184020,508184,Irma SL-set print (J),All over pattern,Light Orange
508318001,508318,Liza Padded (Idro) 2pk,Solid,Black
508318016,508318,Liza Padded (Idro) 2pk,Solid,White
508543015,508543,BEN POLO TP,Solid,Light Blue
508671003,508671,LOUIS HOOD SET (1),Placement print,Black
508691012,508691,Juno regular shirt,All over pattern,White
508929063,508929,NIKE,All over pattern,Black
508942006,508942,HOLIDAY DRESS (1),Solid,Dark Blue
509042001,509042,Minna PU pants,Solid,Black
509091010,509091,Lola Brazilian (Acacia) 3pk,All over pattern,Black
509091011,509091,Lola Brazilian (Acacia) 3pk,Solid,Dark Grey
509091013,509091,Lola Brazilian (Acacia) 3pk,Solid,Light Beige
509091026,509091,Lola Brazilian (Acacia) 3pk,Solid,Black
509091030,509091,Lola Brazilian (Acacia) 3pk,All over pattern,Black
509091036,509091,Lola Brazilian (Acacia) 3pk,Solid,Pink
509091045,509091,Lola Brazilian (Acacia) 3pk,All over pattern,Black
509091060,509091,Lola Brazilian (Acacia) 3pk,All over pattern,White
509134001,509134,Jaguar,Solid,Black
509135002,509135,Martini price tank,Placement print,Light Grey
509135003,509135,Martini price tank,Placement print,White
509210002,509210,Babe L/S,Melange,Beige
509210005,509210,Babe L/S,Treatment,Greenish Khaki
509210006,509210,Babe L/S,Treatment,Black
509210020,509210,Babe L/S,Treatment,Dark Pink
509415003,509415,Lionel Longjohn,Melange,Grey
509629008,509629,Juni Thong (Malva) Low 3pk,Solid,Pink
509642001,509642,Assa,Solid,Dark Green
509669004,509669,Juni 2pk Push Melbourne Micro,Solid,Black
509669009,509669,Juni Push (Melbourne) 2pk,Solid,Dark Pink
509732006,509732,Mendez tank,Placement print,Light Yellow
509893016,509893,Chuck Hood,Solid,Black
510074015,510074,Barza,All over pattern,Black
510126001,510126,Vincent Dress,Solid,Black
510126016,510126,Vincent Dress (1),Stripe,Black
510126018,510126,Vincent Dress (1),Solid,Dark Red
510283001,510283,MERMAID high triangle,Solid,Black
510283002,510283,MERMAID high triangle,All over pattern,White
510419001,510419,Nilla leather sandal,Solid,Black
510419006,510419,Nilla leather sandal,Other structure,Dark Red
510420004,510420,Dolly leather sandal,Solid,Black
510420009,510420,DOLLY PQ sandal,Solid,Greenish Khaki
